timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Filename,Latency,Encoding,SampleCount,ErrorCount,IdleTime,Connect
1674360771710,412,/get_method,200,OK,Jmeter_HW_1 1-1,text,true,,169,148,51,51,http://162.55.220.72:5005/get_method?name=Artem&age=27,,412,ISO-8859-1,1,0,0,206
1674360771720,410,/get_method,200,OK,Jmeter_HW_1 1-2,text,true,,169,148,52,52,http://162.55.220.72:5005/get_method?name=Artem&age=27,,410,ISO-8859-1,1,0,0,204
1674360771738,412,/get_method,200,OK,Jmeter_HW_1 1-4,text,true,,169,148,55,55,http://162.55.220.72:5005/get_method?name=Artem&age=27,,412,ISO-8859-1,1,0,0,205
1674360771748,411,/get_method,200,OK,Jmeter_HW_1 1-5,text,true,,169,148,56,56,http://162.55.220.72:5005/get_method?name=Artem&age=27,,411,ISO-8859-1,1,0,0,204
1674360771764,413,/get_method,200,OK,Jmeter_HW_1 1-7,text,true,,169,148,58,58,http://162.55.220.72:5005/get_method?name=Artem&age=27,,413,ISO-8859-1,1,0,0,204
1674360771780,405,/get_method,200,OK,Jmeter_HW_1 1-9,text,true,,169,148,59,59,http://162.55.220.72:5005/get_method?name=Artem&age=27,,405,ISO-8859-1,1,0,0,202
1674360771788,406,/get_method,200,OK,Jmeter_HW_1 1-10,text,true,,169,148,60,60,http://162.55.220.72:5005/get_method?name=Artem&age=27,,406,ISO-8859-1,1,0,0,202
1674360771795,408,/get_method,200,OK,Jmeter_HW_1 1-11,text,true,,169,148,61,61,http://162.55.220.72:5005/get_method?name=Artem&age=27,,408,ISO-8859-1,1,0,0,204
1674360771803,409,/get_method,200,OK,Jmeter_HW_1 1-12,text,true,,169,148,63,63,http://162.55.220.72:5005/get_method?name=Artem&age=27,,409,ISO-8859-1,1,0,0,203
1674360771811,406,/get_method,200,OK,Jmeter_HW_1 1-13,text,true,,169,148,63,63,http://162.55.220.72:5005/get_method?name=Artem&age=27,,405,ISO-8859-1,1,0,0,203
1674360771823,413,/get_method,200,OK,Jmeter_HW_1 1-15,text,true,,169,148,66,66,http://162.55.220.72:5005/get_method?name=Artem&age=27,,413,ISO-8859-1,1,0,0,205
1674360771843,413,/get_method,200,OK,Jmeter_HW_1 1-17,text,true,,169,148,68,68,http://162.55.220.72:5005/get_method?name=Artem&age=27,,413,ISO-8859-1,1,0,0,205
1674360771847,409,/get_method,200,OK,Jmeter_HW_1 1-18,text,true,,169,148,68,68,http://162.55.220.72:5005/get_method?name=Artem&age=27,,409,ISO-8859-1,1,0,0,203
1674360771860,409,/get_method,200,OK,Jmeter_HW_1 1-19,text,true,,169,148,70,70,http://162.55.220.72:5005/get_method?name=Artem&age=27,,409,ISO-8859-1,1,0,0,205
1674360771899,413,/get_method,200,OK,Jmeter_HW_1 1-24,text,true,,169,148,75,75,http://162.55.220.72:5005/get_method?name=Artem&age=27,,412,ISO-8859-1,1,0,0,205
1674360771907,414,/get_method,200,OK,Jmeter_HW_1 1-25,text,true,,169,148,77,77,http://162.55.220.72:5005/get_method?name=Artem&age=27,,413,ISO-8859-1,1,0,0,204
1674360771923,407,/get_method,200,OK,Jmeter_HW_1 1-27,text,true,,169,148,77,77,http://162.55.220.72:5005/get_method?name=Artem&age=27,,407,ISO-8859-1,1,0,0,202
1674360771955,413,/get_method,200,OK,Jmeter_HW_1 1-31,text,true,,169,148,82,82,http://162.55.220.72:5005/get_method?name=Artem&age=27,,413,ISO-8859-1,1,0,0,204
1674360771964,406,/get_method,200,OK,Jmeter_HW_1 1-32,text,true,,169,148,82,82,http://162.55.220.72:5005/get_method?name=Artem&age=27,,406,ISO-8859-1,1,0,0,201
1674360771972,412,/get_method,200,OK,Jmeter_HW_1 1-33,text,true,,169,148,84,84,http://162.55.220.72:5005/get_method?name=Artem&age=27,,412,ISO-8859-1,1,0,0,204
1674360771996,413,/get_method,200,OK,Jmeter_HW_1 1-36,text,true,,169,148,87,87,http://162.55.220.72:5005/get_method?name=Artem&age=27,,413,ISO-8859-1,1,0,0,205
1674360772004,411,/get_method,200,OK,Jmeter_HW_1 1-37,text,true,,169,148,88,88,http://162.55.220.72:5005/get_method?name=Artem&age=27,,411,ISO-8859-1,1,0,0,204
1674360772016,411,/get_method,200,OK,Jmeter_HW_1 1-39,text,true,,169,148,89,89,http://162.55.220.72:5005/get_method?name=Artem&age=27,,411,ISO-8859-1,1,0,0,204
1674360772028,409,/get_method,200,OK,Jmeter_HW_1 1-40,text,true,,169,148,90,90,http://162.55.220.72:5005/get_method?name=Artem&age=27,,409,ISO-8859-1,1,0,0,203
1674360772043,413,/get_method,200,OK,Jmeter_HW_1 1-42,text,true,,169,148,93,93,http://162.55.220.72:5005/get_method?name=Artem&age=27,,413,ISO-8859-1,1,0,0,205
1674360772051,413,/get_method,200,OK,Jmeter_HW_1 1-43,text,true,,169,148,94,94,http://162.55.220.72:5005/get_method?name=Artem&age=27,,413,ISO-8859-1,1,0,0,205
1674360772060,407,/get_method,200,OK,Jmeter_HW_1 1-44,text,true,,169,148,94,94,http://162.55.220.72:5005/get_method?name=Artem&age=27,,407,ISO-8859-1,1,0,0,202
1674360772067,410,/get_method,200,OK,Jmeter_HW_1 1-45,text,true,,169,148,96,96,http://162.55.220.72:5005/get_method?name=Artem&age=27,,410,ISO-8859-1,1,0,0,204
1674360772073,409,/get_method,200,OK,Jmeter_HW_1 1-46,text,true,,169,148,96,96,http://162.55.220.72:5005/get_method?name=Artem&age=27,,409,ISO-8859-1,1,0,0,203
1674360772081,411,/get_method,200,OK,Jmeter_HW_1 1-47,text,true,,169,148,97,97,http://162.55.220.72:5005/get_method?name=Artem&age=27,,411,ISO-8859-1,1,0,0,206
1674360772089,407,/get_method,200,OK,Jmeter_HW_1 1-48,text,true,,169,148,98,98,http://162.55.220.72:5005/get_method?name=Artem&age=27,,407,ISO-8859-1,1,0,0,202
1674360772098,408,/get_method,200,OK,Jmeter_HW_1 1-49,text,true,,169,148,99,99,http://162.55.220.72:5005/get_method?name=Artem&age=27,,408,ISO-8859-1,1,0,0,204
1674360772108,415,/get_method,200,OK,Jmeter_HW_1 1-50,text,true,,169,148,101,101,http://162.55.220.72:5005/get_method?name=Artem&age=27,,415,ISO-8859-1,1,0,0,205
1674360772114,412,/get_method,200,OK,Jmeter_HW_1 1-51,text,true,,169,148,102,102,http://162.55.220.72:5005/get_method?name=Artem&age=27,,411,ISO-8859-1,1,0,0,204
1674360772122,412,/user_info_2,200,OK,Jmeter_HW_1 1-1,text,true,,464,245,103,103,http://162.55.220.72:5005/user_info_2,,412,ISO-8859-1,1,0,0,204
1674360772130,420,/user_info_2,200,OK,Jmeter_HW_1 1-2,text,true,,464,245,105,105,http://162.55.220.72:5005/user_info_2,,420,ISO-8859-1,1,0,0,209
1674360772131,419,/get_method,200,OK,Jmeter_HW_1 1-53,text,true,,169,148,105,105,http://162.55.220.72:5005/get_method?name=Artem&age=27,,419,ISO-8859-1,1,0,0,208
1674360772147,407,/get_method,200,OK,Jmeter_HW_1 1-55,text,true,,169,148,105,105,http://162.55.220.72:5005/get_method?name=Artem&age=27,,406,ISO-8859-1,1,0,0,202
1674360772159,407,/user_info_2,200,OK,Jmeter_HW_1 1-5,text,true,,464,245,107,107,http://162.55.220.72:5005/user_info_2,,407,ISO-8859-1,1,0,0,202
1674360772160,411,/get_method,200,OK,Jmeter_HW_1 1-57,text,true,,169,148,107,107,http://162.55.220.72:5005/get_method?name=Artem&age=27,,410,ISO-8859-1,1,0,0,202
1674360772155,417,/get_method,200,OK,Jmeter_HW_1 1-56,text,true,,169,148,107,107,http://162.55.220.72:5005/get_method?name=Artem&age=27,,417,ISO-8859-1,1,0,0,205
1674360772171,410,/get_method,200,OK,Jmeter_HW_1 1-58,text,true,,169,148,109,109,http://162.55.220.72:5005/get_method?name=Artem&age=27,,410,ISO-8859-1,1,0,0,203
1674360772177,410,/user_info_2,200,OK,Jmeter_HW_1 1-7,text,true,,464,245,109,109,http://162.55.220.72:5005/user_info_2,,410,ISO-8859-1,1,0,0,204
1674360772179,410,/get_method,200,OK,Jmeter_HW_1 1-59,text,true,,169,148,110,110,http://162.55.220.72:5005/get_method?name=Artem&age=27,,410,ISO-8859-1,1,0,0,202
1674360772185,407,/user_info_2,200,OK,Jmeter_HW_1 1-9,text,true,,464,245,110,110,http://162.55.220.72:5005/user_info_2,,407,ISO-8859-1,1,0,0,202
1674360772188,405,/get_method,200,OK,Jmeter_HW_1 1-60,text,true,,169,148,110,110,http://162.55.220.72:5005/get_method?name=Artem&age=27,,405,ISO-8859-1,1,0,0,201
1674360772194,409,/user_info_2,200,OK,Jmeter_HW_1 1-10,text,true,,464,245,111,111,http://162.55.220.72:5005/user_info_2,,409,ISO-8859-1,1,0,0,203
1674360772196,410,/get_method,200,OK,Jmeter_HW_1 1-61,text,true,,169,148,112,112,http://162.55.220.72:5005/get_method?name=Artem&age=27,,410,ISO-8859-1,1,0,0,203
1674360772203,414,/user_info_2,200,OK,Jmeter_HW_1 1-11,text,true,,464,245,113,113,http://162.55.220.72:5005/user_info_2,,414,ISO-8859-1,1,0,0,206
1674360772212,412,/user_info_2,200,OK,Jmeter_HW_1 1-12,text,true,,464,245,114,114,http://162.55.220.72:5005/user_info_2,,411,ISO-8859-1,1,0,0,204
1674360772220,408,/get_method,200,OK,Jmeter_HW_1 1-64,text,true,,169,148,115,115,http://162.55.220.72:5005/get_method?name=Artem&age=27,,408,ISO-8859-1,1,0,0,203
1674360772228,406,/get_method,200,OK,Jmeter_HW_1 1-65,text,true,,169,148,116,116,http://162.55.220.72:5005/get_method?name=Artem&age=27,,406,ISO-8859-1,1,0,0,202
1674360772244,416,/get_method,200,OK,Jmeter_HW_1 1-67,text,true,,169,148,118,118,http://162.55.220.72:5005/get_method?name=Artem&age=27,,416,ISO-8859-1,1,0,0,204
1674360772253,412,/get_method,200,OK,Jmeter_HW_1 1-68,text,true,,169,148,119,119,http://162.55.220.72:5005/get_method?name=Artem&age=27,,412,ISO-8859-1,1,0,0,205
1674360772259,411,/get_method,200,OK,Jmeter_HW_1 1-69,text,true,,169,148,120,120,http://162.55.220.72:5005/get_method?name=Artem&age=27,,411,ISO-8859-1,1,0,0,204
1674360772269,406,/user_info_2,200,OK,Jmeter_HW_1 1-19,text,true,,464,245,120,120,http://162.55.220.72:5005/user_info_2,,406,ISO-8859-1,1,0,0,202
1674360772268,411,/get_method,200,OK,Jmeter_HW_1 1-70,text,true,,169,148,121,121,http://162.55.220.72:5005/get_method?name=Artem&age=27,,411,ISO-8859-1,1,0,0,206
1674360772275,408,/get_method,200,OK,Jmeter_HW_1 1-71,text,true,,169,148,122,122,http://162.55.220.72:5005/get_method?name=Artem&age=27,,408,ISO-8859-1,1,0,0,203
1674360772306,407,/get_method,200,OK,Jmeter_HW_1 1-75,text,true,,169,148,125,125,http://162.55.220.72:5005/get_method?name=Artem&age=27,,407,ISO-8859-1,1,0,0,202
1674360772316,411,/get_method,200,OK,Jmeter_HW_1 1-76,text,true,,169,148,128,128,http://162.55.220.72:5005/get_method?name=Artem&age=27,,411,ISO-8859-1,1,0,0,204
1674360772356,415,/get_method,200,OK,Jmeter_HW_1 1-81,text,true,,169,148,133,133,http://162.55.220.72:5005/get_method?name=Artem&age=27,,415,ISO-8859-1,1,0,0,204
1674360772371,411,/get_method,200,OK,Jmeter_HW_1 1-83,text,true,,169,148,134,134,http://162.55.220.72:5005/get_method?name=Artem&age=27,,411,ISO-8859-1,1,0,0,203
1674360772370,413,/user_info_2,200,OK,Jmeter_HW_1 1-32,text,true,,464,245,134,134,http://162.55.220.72:5005/user_info_2,,413,ISO-8859-1,1,0,0,204
1674360772387,409,/get_method,200,OK,Jmeter_HW_1 1-85,text,true,,169,148,136,136,http://162.55.220.72:5005/get_method?name=Artem&age=27,,409,ISO-8859-1,1,0,0,203
1674360772396,413,/get_method,200,OK,Jmeter_HW_1 1-86,text,true,,169,148,137,137,http://162.55.220.72:5005/get_method?name=Artem&age=27,,413,ISO-8859-1,1,0,0,205
1674360772412,413,/get_method,200,OK,Jmeter_HW_1 1-88,text,true,,169,148,139,139,http://162.55.220.72:5005/get_method?name=Artem&age=27,,412,ISO-8859-1,1,0,0,204
1674360772421,413,/get_method,200,OK,Jmeter_HW_1 1-89,text,true,,169,148,140,140,http://162.55.220.72:5005/get_method?name=Artem&age=27,,412,ISO-8859-1,1,0,0,204
1674360772427,415,/user_info_2,200,OK,Jmeter_HW_1 1-39,text,true,,464,245,141,141,http://162.55.220.72:5005/user_info_2,,415,ISO-8859-1,1,0,0,205
1674360772427,415,/get_method,200,OK,Jmeter_HW_1 1-90,text,true,,169,148,141,141,http://162.55.220.72:5005/get_method?name=Artem&age=27,,415,ISO-8859-1,1,0,0,206
1674360772438,407,/get_method,200,OK,Jmeter_HW_1 1-91,text,true,,169,148,142,142,http://162.55.220.72:5005/get_method?name=Artem&age=27,,407,ISO-8859-1,1,0,0,203
1674360772442,409,/get_method,200,OK,Jmeter_HW_1 1-92,text,true,,169,148,143,143,http://162.55.220.72:5005/get_method?name=Artem&age=27,,409,ISO-8859-1,1,0,0,203
1674360772456,414,/user_info_2,200,OK,Jmeter_HW_1 1-42,text,true,,464,245,145,145,http://162.55.220.72:5005/user_info_2,,414,ISO-8859-1,1,0,0,204
1674360772452,420,/get_method,200,OK,Jmeter_HW_1 1-93,text,true,,169,148,145,145,http://162.55.220.72:5005/get_method?name=Artem&age=27,,420,ISO-8859-1,1,0,0,208
1674360772460,413,/get_method,200,OK,Jmeter_HW_1 1-94,text,true,,169,148,145,145,http://162.55.220.72:5005/get_method?name=Artem&age=27,,413,ISO-8859-1,1,0,0,203
1674360772464,417,/user_info_2,200,OK,Jmeter_HW_1 1-43,text,true,,464,245,146,146,http://162.55.220.72:5005/user_info_2,,417,ISO-8859-1,1,0,0,206
1674360772467,418,/user_info_2,200,OK,Jmeter_HW_1 1-44,text,true,,464,245,147,147,http://162.55.220.72:5005/user_info_2,,418,ISO-8859-1,1,0,0,204
1674360772475,413,/get_method,200,OK,Jmeter_HW_1 1-96,text,true,,169,148,147,147,http://162.55.220.72:5005/get_method?name=Artem&age=27,,413,ISO-8859-1,1,0,0,205
1674360772482,412,/user_info_2,200,OK,Jmeter_HW_1 1-46,text,true,,464,245,148,148,http://162.55.220.72:5005/user_info_2,,412,ISO-8859-1,1,0,0,205
1674360772484,410,/get_method,200,OK,Jmeter_HW_1 1-97,text,true,,169,148,148,148,http://162.55.220.72:5005/get_method?name=Artem&age=27,,410,ISO-8859-1,1,0,0,204
1674360772492,407,/get_method,200,OK,Jmeter_HW_1 1-98,text,true,,169,148,149,149,http://162.55.220.72:5005/get_method?name=Artem&age=27,,407,ISO-8859-1,1,0,0,202
1674360772496,417,/user_info_2,200,OK,Jmeter_HW_1 1-48,text,true,,464,245,150,150,http://162.55.220.72:5005/user_info_2,,417,ISO-8859-1,1,0,0,211
1674360772499,414,/get_method,200,OK,Jmeter_HW_1 1-99,text,true,,169,148,150,150,http://162.55.220.72:5005/get_method?name=Artem&age=27,,414,ISO-8859-1,1,0,0,208
1674360772507,408,/get_method,200,OK,Jmeter_HW_1 1-100,text,true,,169,148,150,150,http://162.55.220.72:5005/get_method?name=Artem&age=27,,408,ISO-8859-1,1,0,0,204
1674360772515,408,/get_method,200,OK,Jmeter_HW_1 1-101,text,true,,169,148,152,152,http://162.55.220.72:5005/get_method?name=Artem&age=27,,408,ISO-8859-1,1,0,0,204
1674360772523,412,/user_info_2,200,OK,Jmeter_HW_1 1-50,text,true,,464,245,153,153,http://162.55.220.72:5005/user_info_2,,412,ISO-8859-1,1,0,0,204
1674360772523,415,/get_method,200,OK,Jmeter_HW_1 1-102,text,true,,169,148,154,154,http://162.55.220.72:5005/get_method?name=Artem&age=27,,415,ISO-8859-1,1,0,0,205
1674360772526,413,/user_info_2,200,OK,Jmeter_HW_1 1-51,text,true,,464,245,154,154,http://162.55.220.72:5005/user_info_2,,413,ISO-8859-1,1,0,0,205
1674360772530,411,/get_method,200,OK,Jmeter_HW_1 1-103,text,true,,169,148,154,154,http://162.55.220.72:5005/get_method?name=Artem&age=27,,411,ISO-8859-1,1,0,0,202
1674360772540,414,/get_method,200,OK,Jmeter_HW_1 1-104,text,true,,169,148,155,155,http://162.55.220.72:5005/get_method?name=Artem&age=27,,413,ISO-8859-1,1,0,0,204
1674360772548,410,/get_method,200,OK,Jmeter_HW_1 1-105,text,true,,169,148,156,156,http://162.55.220.72:5005/get_method?name=Artem&age=27,,410,ISO-8859-1,1,0,0,204
1674360772566,416,/user_info_3,200,OK,Jmeter_HW_1 1-5,text,true,,369,244,159,159,http://162.55.220.72:5005/user_info_3,,416,ISO-8859-1,1,0,0,205
1674360772572,415,/user_info_2,200,OK,Jmeter_HW_1 1-56,text,true,,464,245,159,159,http://162.55.220.72:5005/user_info_2,,415,ISO-8859-1,1,0,0,202
1674360772571,417,/user_info_2,200,OK,Jmeter_HW_1 1-57,text,true,,464,245,160,160,http://162.55.220.72:5005/user_info_2,,417,ISO-8859-1,1,0,0,204
1674360772580,412,/get_method,200,OK,Jmeter_HW_1 1-109,text,true,,169,148,160,160,http://162.55.220.72:5005/get_method?name=Artem&age=27,,412,ISO-8859-1,1,0,0,204
1674360772589,409,/user_info_2,200,OK,Jmeter_HW_1 1-59,text,true,,464,245,161,161,http://162.55.220.72:5005/user_info_2,,409,ISO-8859-1,1,0,0,202
1674360772588,419,/get_method,200,OK,Jmeter_HW_1 1-110,text,true,,169,148,162,162,http://162.55.220.72:5005/get_method?name=Artem&age=27,,419,ISO-8859-1,1,0,0,203
1674360772596,411,/get_method,200,OK,Jmeter_HW_1 1-111,text,true,,169,148,162,162,http://162.55.220.72:5005/get_method?name=Artem&age=27,,411,ISO-8859-1,1,0,0,202
1674360772587,420,/user_info_3,200,OK,Jmeter_HW_1 1-7,text,true,,369,244,162,162,http://162.55.220.72:5005/user_info_3,,420,ISO-8859-1,1,0,0,204
1674360772592,417,/user_info_3,200,OK,Jmeter_HW_1 1-9,text,true,,369,244,162,162,http://162.55.220.72:5005/user_info_3,,417,ISO-8859-1,1,0,0,204
1674360772603,412,/user_info_3,200,OK,Jmeter_HW_1 1-10,text,true,,369,244,164,164,http://162.55.220.72:5005/user_info_3,,412,ISO-8859-1,1,0,0,203
1674360772593,423,/user_info_2,200,OK,Jmeter_HW_1 1-60,text,true,,464,245,164,164,http://162.55.220.72:5005/user_info_2,,423,ISO-8859-1,1,0,0,204
1674360772612,407,/get_method,200,OK,Jmeter_HW_1 1-113,text,true,,169,148,164,164,http://162.55.220.72:5005/get_method?name=Artem&age=27,,407,ISO-8859-1,1,0,0,202
1674360772617,411,/user_info_3,200,OK,Jmeter_HW_1 1-11,text,true,,369,244,165,165,http://162.55.220.72:5005/user_info_3,,411,ISO-8859-1,1,0,0,205
1674360772619,409,/get_method,200,OK,Jmeter_HW_1 1-114,text,true,,169,148,165,165,http://162.55.220.72:5005/get_method?name=Artem&age=27,,409,ISO-8859-1,1,0,0,203
1674360772624,413,/user_info_3,200,OK,Jmeter_HW_1 1-12,text,true,,369,244,166,166,http://162.55.220.72:5005/user_info_3,,412,ISO-8859-1,1,0,0,204
1674360772627,411,/get_method,200,OK,Jmeter_HW_1 1-115,text,true,,169,148,166,166,http://162.55.220.72:5005/get_method?name=Artem&age=27,,411,ISO-8859-1,1,0,0,204
1674360772628,413,/user_info_2,200,OK,Jmeter_HW_1 1-64,text,true,,464,245,166,166,http://162.55.220.72:5005/user_info_2,,413,ISO-8859-1,1,0,0,204
1674360772634,412,/user_info_2,200,OK,Jmeter_HW_1 1-65,text,true,,464,245,167,167,http://162.55.220.72:5005/user_info_2,,412,ISO-8859-1,1,0,0,205
1674360772660,407,/get_method,200,OK,Jmeter_HW_1 1-119,text,true,,169,148,169,169,http://162.55.220.72:5005/get_method?name=Artem&age=27,,406,ISO-8859-1,1,0,0,202
1674360772660,413,/user_info_2,200,OK,Jmeter_HW_1 1-67,text,true,,464,245,171,171,http://162.55.220.72:5005/user_info_2,,413,ISO-8859-1,1,0,0,205
1674360772665,411,/user_info_2,200,OK,Jmeter_HW_1 1-68,text,true,,464,245,171,171,http://162.55.220.72:5005/user_info_2,,411,ISO-8859-1,1,0,0,204
1674360772667,412,/get_method,200,OK,Jmeter_HW_1 1-120,text,true,,169,148,171,171,http://162.55.220.72:5005/get_method?name=Artem&age=27,,412,ISO-8859-1,1,0,0,204
1674360772670,414,/user_info_2,200,OK,Jmeter_HW_1 1-69,text,true,,464,245,172,172,http://162.55.220.72:5005/user_info_2,,413,ISO-8859-1,1,0,0,207
1674360772675,413,/user_info_3,200,OK,Jmeter_HW_1 1-19,text,true,,369,244,172,172,http://162.55.220.72:5005/user_info_3,,413,ISO-8859-1,1,0,0,205
1674360772679,411,/user_info_2,200,OK,Jmeter_HW_1 1-70,text,true,,464,245,172,172,http://162.55.220.72:5005/user_info_2,,411,ISO-8859-1,1,0,0,204
1674360772675,417,/get_method,200,OK,Jmeter_HW_1 1-121,text,true,,169,148,173,173,http://162.55.220.72:5005/get_method?name=Artem&age=27,,417,ISO-8859-1,1,0,0,206
1674360772683,413,/user_info_2,200,OK,Jmeter_HW_1 1-71,text,true,,464,245,173,173,http://162.55.220.72:5005/user_info_2,,413,ISO-8859-1,1,0,0,205
1674360772692,409,/get_method,200,OK,Jmeter_HW_1 1-123,text,true,,169,148,174,174,http://162.55.220.72:5005/get_method?name=Artem&age=27,,409,ISO-8859-1,1,0,0,203
1674360772708,410,/get_method,200,OK,Jmeter_HW_1 1-125,text,true,,169,148,176,176,http://162.55.220.72:5005/get_method?name=Artem&age=27,,410,ISO-8859-1,1,0,0,203
1674360772724,415,/get_method,200,OK,Jmeter_HW_1 1-127,text,true,,169,148,178,178,http://162.55.220.72:5005/get_method?name=Artem&age=27,,415,ISO-8859-1,1,0,0,205
1674360772727,414,/user_info_2,200,OK,Jmeter_HW_1 1-76,text,true,,464,245,179,179,http://162.55.220.72:5005/user_info_2,,414,ISO-8859-1,1,0,0,205
1674360772727,414,/get_method,200,OK,Jmeter_HW_1 1-128,text,true,,169,148,179,179,http://162.55.220.72:5005/get_method?name=Artem&age=27,,414,ISO-8859-1,1,0,0,206
1674360772738,416,/get_method,200,OK,Jmeter_HW_1 1-129,text,true,,169,148,181,181,http://162.55.220.72:5005/get_method?name=Artem&age=27,,416,ISO-8859-1,1,0,0,205
1674360772745,416,/get_method,200,OK,Jmeter_HW_1 1-130,text,true,,169,148,181,181,http://162.55.220.72:5005/get_method?name=Artem&age=27,,416,ISO-8859-1,1,0,0,208
1674360771756,1418,/get_method,200,OK,Jmeter_HW_1 1-6,text,true,,169,148,183,183,http://162.55.220.72:5005/get_method?name=Artem&age=27,,1418,ISO-8859-1,1,0,0,1205
1674360772763,411,/get_method,200,OK,Jmeter_HW_1 1-132,text,true,,169,148,183,183,http://162.55.220.72:5005/get_method?name=Artem&age=27,,411,ISO-8859-1,1,0,0,203
1674360771772,1407,/get_method,200,OK,Jmeter_HW_1 1-8,text,true,,169,148,184,184,http://162.55.220.72:5005/get_method?name=Artem&age=27,,1407,ISO-8859-1,1,0,0,1202
1674360772778,407,/get_method,200,OK,Jmeter_HW_1 1-134,text,true,,169,148,184,184,http://162.55.220.72:5005/get_method?name=Artem&age=27,,407,ISO-8859-1,1,0,0,202
1674360772783,410,/user_info_3,200,OK,Jmeter_HW_1 1-32,text,true,,369,244,185,185,http://162.55.220.72:5005/user_info_3,,410,ISO-8859-1,1,0,0,204
1674360772791,407,/get_method,200,OK,Jmeter_HW_1 1-136,text,true,,169,148,186,186,http://162.55.220.72:5005/get_method?name=Artem&age=27,,407,ISO-8859-1,1,0,0,202
1674360772788,414,/get_method,200,OK,Jmeter_HW_1 1-135,text,true,,169,148,186,186,http://162.55.220.72:5005/get_method?name=Artem&age=27,,414,ISO-8859-1,1,0,0,204
1674360772796,417,/user_info_2,200,OK,Jmeter_HW_1 1-85,text,true,,464,245,188,188,http://162.55.220.72:5005/user_info_2,,417,ISO-8859-1,1,0,0,210
1674360772809,408,/user_info_2,200,OK,Jmeter_HW_1 1-86,text,true,,464,245,188,188,http://162.55.220.72:5005/user_info_2,,408,ISO-8859-1,1,0,0,203
1674360772811,415,/get_method,200,OK,Jmeter_HW_1 1-138,text,true,,169,148,190,190,http://162.55.220.72:5005/get_method?name=Artem&age=27,,415,ISO-8859-1,1,0,0,206
1674360771814,1414,/get_method,200,OK,Jmeter_HW_1 1-14,text,true,,169,148,190,190,http://162.55.220.72:5005/get_method?name=Artem&age=27,,1414,ISO-8859-1,1,0,0,1207
1674360772825,415,/user_info_2,200,OK,Jmeter_HW_1 1-88,text,true,,464,245,191,191,http://162.55.220.72:5005/user_info_2,,415,ISO-8859-1,1,0,0,204
1674360772826,416,/get_method,200,OK,Jmeter_HW_1 1-140,text,true,,169,148,191,191,http://162.55.220.72:5005/get_method?name=Artem&age=27,,416,ISO-8859-1,1,0,0,205
1674360772834,415,/user_info_2,200,OK,Jmeter_HW_1 1-89,text,true,,464,245,193,193,http://162.55.220.72:5005/user_info_2,,415,ISO-8859-1,1,0,0,205
1674360771835,1420,/get_method,200,OK,Jmeter_HW_1 1-16,text,true,,169,148,193,193,http://162.55.220.72:5005/get_method?name=Artem&age=27,,1420,ISO-8859-1,1,0,0,1206
1674360772845,410,/user_info_2,200,OK,Jmeter_HW_1 1-91,text,true,,464,245,193,193,http://162.55.220.72:5005/user_info_2,,410,ISO-8859-1,1,0,0,202
1674360772842,414,/user_info_3,200,OK,Jmeter_HW_1 1-39,text,true,,369,244,193,193,http://162.55.220.72:5005/user_info_3,,414,ISO-8859-1,1,0,0,204
1674360772843,418,/get_method,200,OK,Jmeter_HW_1 1-142,text,true,,169,148,194,194,http://162.55.220.72:5005/get_method?name=Artem&age=27,,418,ISO-8859-1,1,0,0,203
1674360772851,413,/user_info_2,200,OK,Jmeter_HW_1 1-92,text,true,,464,245,194,194,http://162.55.220.72:5005/user_info_2,,413,ISO-8859-1,1,0,0,204
1674360772860,410,/get_method,200,OK,Jmeter_HW_1 1-144,text,true,,169,148,195,195,http://162.55.220.72:5005/get_method?name=Artem&age=27,,410,ISO-8859-1,1,0,0,203
1674360771868,1409,/get_method,200,OK,Jmeter_HW_1 1-20,text,true,,169,148,196,196,http://162.55.220.72:5005/get_method?name=Artem&age=27,,1409,ISO-8859-1,1,0,0,1203
1674360772873,414,/user_info_2,200,OK,Jmeter_HW_1 1-94,text,true,,464,245,197,197,http://162.55.220.72:5005/user_info_2,,414,ISO-8859-1,1,0,0,205
1674360772870,420,/user_info_3,200,OK,Jmeter_HW_1 1-42,text,true,,369,244,198,198,http://162.55.220.72:5005/user_info_3,,420,ISO-8859-1,1,0,0,206
1674360771876,1416,/get_method,200,OK,Jmeter_HW_1 1-21,text,true,,169,148,198,198,http://162.55.220.72:5005/get_method?name=Artem&age=27,,1416,ISO-8859-1,1,0,0,1203
1674360772872,421,/user_info_2,200,OK,Jmeter_HW_1 1-93,text,true,,464,245,198,198,http://162.55.220.72:5005/user_info_2,,421,ISO-8859-1,1,0,0,205
1674360772875,421,/get_method,200,OK,Jmeter_HW_1 1-146,text,true,,169,148,199,199,http://162.55.220.72:5005/get_method?name=Artem&age=27,,421,ISO-8859-1,1,0,0,204
1674360772881,416,/user_info_3,200,OK,Jmeter_HW_1 1-43,text,true,,369,244,199,199,http://162.55.220.72:5005/user_info_3,,416,ISO-8859-1,1,0,0,204
1674360772882,418,/get_method,200,OK,Jmeter_HW_1 1-147,text,true,,169,148,199,199,http://162.55.220.72:5005/get_method?name=Artem&age=27,,418,ISO-8859-1,1,0,0,204
