timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Filename,Latency,Encoding,SampleCount,ErrorCount,IdleTime,Connect
1674360741629,1413,/get_method,200,OK,Jmeter_HW_1 1-27,text,true,,169,148,44,44,http://162.55.220.72:5005/get_method?name=Artem&age=27,,1413,ISO-8859-1,1,0,0,1205
1674360742665,414,/get_method,200,OK,Jmeter_HW_1 1-40,text,true,,169,148,45,45,http://162.55.220.72:5005/get_method?name=Artem&age=27,,414,ISO-8859-1,1,0,0,205
1674360741688,1409,/user_info_3,200,OK,Jmeter_HW_1 1-5,text,true,,369,244,45,45,http://162.55.220.72:5005/user_info_3,,1409,ISO-8859-1,1,0,0,1203
1674360742691,413,/object_info_2,200,OK,Jmeter_HW_1 1-7,text,true,,476,163,45,45,http://162.55.220.72:5005/object_info_2?name=Vasya&age=30&salary=1500,,413,ISO-8859-1,1,0,0,204
1674360742695,413,/user_info_3,200,OK,Jmeter_HW_1 1-30,text,true,,369,244,45,45,http://162.55.220.72:5005/user_info_3,,413,ISO-8859-1,1,0,0,202
1674360742748,413,/get_method,200,OK,Jmeter_HW_1 1-41,text,true,,169,148,46,46,http://162.55.220.72:5005/get_method?name=Artem&age=27,,413,ISO-8859-1,1,0,0,205
1674360742761,416,/user_info_2,200,OK,Jmeter_HW_1 1-36,text,true,,464,245,46,46,http://162.55.220.72:5005/user_info_2,,415,ISO-8859-1,1,0,0,205
1674360742764,416,/object_info_3,200,OK,Jmeter_HW_1 1-3,text,true,,525,162,46,46,http://162.55.220.72:5005/object_info_3?name=Lary&age=40&salary=4500,,416,ISO-8859-1,1,0,0,205
1674360742783,413,/object_info_1,200,OK,Jmeter_HW_1 1-26,text,true,,231,161,46,46,http://162.55.220.72:5005/object_info_1?name=Anton&age=24&weight=99,,413,ISO-8859-1,1,0,0,204
1674360741779,1417,/object_info_1,200,OK,Jmeter_HW_1 1-1,text,true,,231,161,46,46,http://162.55.220.72:5005/object_info_1?name=Anton&age=24&weight=99,,1417,ISO-8859-1,1,0,0,1205
1674360742803,406,/user_info_2,200,OK,Jmeter_HW_1 1-24,text,true,,464,245,46,46,http://162.55.220.72:5005/user_info_2,,406,ISO-8859-1,1,0,0,201
1674360742809,411,/user_info_3,200,OK,Jmeter_HW_1 1-19,text,true,,369,244,46,46,http://162.55.220.72:5005/user_info_3,,411,ISO-8859-1,1,0,0,203
1674360742829,410,/get_method,200,OK,Jmeter_HW_1 1-42,text,true,,169,148,47,47,http://162.55.220.72:5005/get_method?name=Artem&age=27,,410,ISO-8859-1,1,0,0,204
1674360742851,411,/object_info_3,200,OK,Jmeter_HW_1 1-4,text,true,,525,162,47,47,http://162.55.220.72:5005/object_info_3?name=Lary&age=40&salary=4500,,411,ISO-8859-1,1,0,0,204
1674360742907,413,/object_info_4,200,OK,Jmeter_HW_1 1-12,text,true,,237,163,48,48,http://162.55.220.72:5005/object_info_4?name=Gadyn&age=35&salary=2000,,413,ISO-8859-1,1,0,0,205
1674360742908,417,/object_info_1,200,OK,Jmeter_HW_1 1-15,text,true,,231,161,47,47,http://162.55.220.72:5005/object_info_1?name=Anton&age=24&weight=99,,417,ISO-8859-1,1,0,0,205
1674360742905,420,/get_method,200,OK,Jmeter_HW_1 1-43,text,true,,169,148,47,47,http://162.55.220.72:5005/get_method?name=Artem&age=27,,420,ISO-8859-1,1,0,0,206
1674360742943,413,/object_info_1,200,OK,Jmeter_HW_1 1-28,text,true,,231,161,47,47,http://162.55.220.72:5005/object_info_1?name=Anton&age=24&weight=99,,413,ISO-8859-1,1,0,0,205
1674360742957,410,/object_info_2,200,OK,Jmeter_HW_1 1-23,text,true,,476,163,47,47,http://162.55.220.72:5005/object_info_2?name=Vasya&age=30&salary=1500,,410,ISO-8859-1,1,0,0,203
1674360741967,1408,/user_info_3,200,OK,Jmeter_HW_1 1-21,text,true,,369,244,47,47,http://162.55.220.72:5005/user_info_3,,1407,ISO-8859-1,1,0,0,1203
1674360741987,1412,/object_info_1,200,OK,Jmeter_HW_1 1-16,text,true,,231,161,48,48,http://162.55.220.72:5005/object_info_1?name=Anton&age=24&weight=99,,1411,ISO-8859-1,1,0,0,1204
1674360740999,2411,/user_info_2,200,OK,Jmeter_HW_1 1-14,text,true,,464,245,48,48,http://162.55.220.72:5005/user_info_2,,2411,ISO-8859-1,1,0,0,2204
1674360743003,411,/user_info_2,200,OK,Jmeter_HW_1 1-39,text,true,,464,245,48,48,http://162.55.220.72:5005/user_info_2,,411,ISO-8859-1,1,0,0,203
1674360743030,410,/object_info_1,200,OK,Jmeter_HW_1 1-29,text,true,,231,161,48,48,http://162.55.220.72:5005/object_info_1?name=Anton&age=24&weight=99,,410,ISO-8859-1,1,0,0,203
1674360743079,414,/user_info_2,200,OK,Jmeter_HW_1 1-40,text,true,,464,245,49,49,http://162.55.220.72:5005/user_info_2,,414,ISO-8859-1,1,0,0,205
1674360743098,406,/object_info_1,200,OK,Jmeter_HW_1 1-5,text,true,,231,161,49,49,http://162.55.220.72:5005/object_info_1?name=Anton&age=24&weight=99,,405,ISO-8859-1,1,0,0,201
1674360743104,414,/object_info_3,200,OK,Jmeter_HW_1 1-7,text,true,,525,162,49,49,http://162.55.220.72:5005/object_info_3?name=Lary&age=40&salary=4500,,414,ISO-8859-1,1,0,0,205
1674360743108,413,/object_info_1,200,OK,Jmeter_HW_1 1-30,text,true,,231,161,49,49,http://162.55.220.72:5005/object_info_1?name=Anton&age=24&weight=99,,413,ISO-8859-1,1,0,0,205
1674360743145,414,/get_method,200,OK,Jmeter_HW_1 1-46,text,true,,169,148,49,49,http://162.55.220.72:5005/get_method?name=Artem&age=27,,413,ISO-8859-1,1,0,0,204
1674360742150,1414,/object_info_1,200,OK,Jmeter_HW_1 1-18,text,true,,231,161,49,49,http://162.55.220.72:5005/object_info_1?name=Anton&age=24&weight=99,,1414,ISO-8859-1,1,0,0,1207
1674360743161,408,/user_info_2,200,OK,Jmeter_HW_1 1-41,text,true,,464,245,49,49,http://162.55.220.72:5005/user_info_2,,408,ISO-8859-1,1,0,0,203
1674360743180,408,/object_info_4,200,OK,Jmeter_HW_1 1-3,text,true,,237,163,49,49,http://162.55.220.72:5005/object_info_4?name=Gadyn&age=35&salary=2000,,408,ISO-8859-1,1,0,0,202
1674360742189,1409,/get_method,200,OK,Jmeter_HW_1 1-34,text,true,,169,148,48,48,http://162.55.220.72:5005/get_method?name=Artem&age=27,,1409,ISO-8859-1,1,0,0,1204
1674360743196,411,/object_info_2,200,OK,Jmeter_HW_1 1-1,text,true,,476,163,48,48,http://162.55.220.72:5005/object_info_2?name=Vasya&age=30&salary=1500,,411,ISO-8859-1,1,0,0,204
1674360743209,408,/user_info_3,200,OK,Jmeter_HW_1 1-24,text,true,,369,244,48,48,http://162.55.220.72:5005/user_info_3,,408,ISO-8859-1,1,0,0,202
1674360743220,411,/object_info_1,200,OK,Jmeter_HW_1 1-19,text,true,,231,161,48,48,http://162.55.220.72:5005/object_info_1?name=Anton&age=24&weight=99,,411,ISO-8859-1,1,0,0,205
1674360743225,412,/get_method,200,OK,Jmeter_HW_1 1-47,text,true,,169,148,48,48,http://162.55.220.72:5005/get_method?name=Artem&age=27,,412,ISO-8859-1,1,0,0,205
1674360743239,412,/user_info_2,200,OK,Jmeter_HW_1 1-42,text,true,,464,245,48,48,http://162.55.220.72:5005/user_info_2,,412,ISO-8859-1,1,0,0,205
1674360741240,2415,/user_info_2,200,OK,Jmeter_HW_1 1-17,text,true,,464,245,48,48,http://162.55.220.72:5005/user_info_2,,2415,ISO-8859-1,1,0,0,2208
1674360743262,408,/object_info_4,200,OK,Jmeter_HW_1 1-4,text,true,,237,163,48,48,http://162.55.220.72:5005/object_info_4?name=Gadyn&age=35&salary=2000,,408,ISO-8859-1,1,0,0,203
1674360742269,1414,/get_method,200,OK,Jmeter_HW_1 1-35,text,true,,169,148,47,47,http://162.55.220.72:5005/get_method?name=Artem&age=27,,1414,ISO-8859-1,1,0,0,1206
1674360743325,411,/user_info_2,200,OK,Jmeter_HW_1 1-43,text,true,,464,245,47,47,http://162.55.220.72:5005/user_info_2,,411,ISO-8859-1,1,0,0,204
1674360742333,1415,/user_info_3,200,OK,Jmeter_HW_1 1-13,text,true,,369,244,47,47,http://162.55.220.72:5005/user_info_3,,1415,ISO-8859-1,1,0,0,1207
1674360740349,3417,/get_method,200,OK,Jmeter_HW_1 1-11,text,true,,169,148,47,47,http://162.55.220.72:5005/get_method?name=Artem&age=27,,3417,ISO-8859-1,1,0,0,3209
1674360743373,411,/object_info_3,200,OK,Jmeter_HW_1 1-23,text,true,,525,162,47,47,http://162.55.220.72:5005/object_info_3?name=Lary&age=40&salary=4500,,411,ISO-8859-1,1,0,0,202
1674360743375,409,/object_info_1,200,OK,Jmeter_HW_1 1-21,text,true,,231,161,47,47,http://162.55.220.72:5005/object_info_1?name=Anton&age=24&weight=99,,409,ISO-8859-1,1,0,0,203
1674360743410,414,/user_info_3,200,OK,Jmeter_HW_1 1-14,text,true,,369,244,47,47,http://162.55.220.72:5005/user_info_3,,414,ISO-8859-1,1,0,0,205
1674360742427,1412,/get_method,200,OK,Jmeter_HW_1 1-37,text,true,,169,148,47,47,http://162.55.220.72:5005/get_method?name=Artem&age=27,,1412,ISO-8859-1,1,0,0,1205
1674360743440,411,/object_info_2,200,OK,Jmeter_HW_1 1-29,text,true,,476,163,47,47,http://162.55.220.72:5005/object_info_2?name=Vasya&age=30&salary=1500,,410,ISO-8859-1,1,0,0,204
1674360743493,416,/user_info_3,200,OK,Jmeter_HW_1 1-40,text,true,,369,244,47,47,http://162.55.220.72:5005/user_info_3,,415,ISO-8859-1,1,0,0,206
1674360743518,415,/object_info_4,200,OK,Jmeter_HW_1 1-7,text,true,,237,163,47,47,http://162.55.220.72:5005/object_info_4?name=Gadyn&age=35&salary=2000,,415,ISO-8859-1,1,0,0,205
1674360743522,413,/object_info_2,200,OK,Jmeter_HW_1 1-30,text,true,,476,163,46,46,http://162.55.220.72:5005/object_info_2?name=Vasya&age=30&salary=1500,,413,ISO-8859-1,1,0,0,205
1674360743564,414,/object_info_2,200,OK,Jmeter_HW_1 1-18,text,true,,476,163,46,46,http://162.55.220.72:5005/object_info_2?name=Vasya&age=30&salary=1500,,414,ISO-8859-1,1,0,0,206
1674360743569,414,/user_info_3,200,OK,Jmeter_HW_1 1-41,text,true,,369,244,46,46,http://162.55.220.72:5005/user_info_3,,414,ISO-8859-1,1,0,0,206
1674360743618,413,/object_info_1,200,OK,Jmeter_HW_1 1-24,text,true,,231,161,46,46,http://162.55.220.72:5005/object_info_1?name=Anton&age=24&weight=99,,413,ISO-8859-1,1,0,0,204
1674360743632,413,/object_info_2,200,OK,Jmeter_HW_1 1-19,text,true,,476,163,46,46,http://162.55.220.72:5005/object_info_2?name=Vasya&age=30&salary=1500,,413,ISO-8859-1,1,0,0,205
1674360743637,416,/user_info_2,200,OK,Jmeter_HW_1 1-47,text,true,,464,245,46,46,http://162.55.220.72:5005/user_info_2,,416,ISO-8859-1,1,0,0,204
