timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Filename,Latency,Encoding,SampleCount,ErrorCount,IdleTime,Connect
1674360692207,412,/get_method,200,OK,Jmeter_HW_1 1-26,text,true,,169,148,51,51,http://162.55.220.72:5005/get_method?name=Artem&age=27,,412,ISO-8859-1,1,0,0,203
1674360692213,409,/user_info_2,200,OK,Jmeter_HW_1 1-1,text,true,,464,245,51,51,http://162.55.220.72:5005/user_info_2,,409,ISO-8859-1,1,0,0,203
1674360692223,406,/get_method,200,OK,Jmeter_HW_1 1-27,text,true,,169,148,52,52,http://162.55.220.72:5005/get_method?name=Artem&age=27,,406,ISO-8859-1,1,0,0,202
1674360692234,415,/user_info_2,200,OK,Jmeter_HW_1 1-2,text,true,,464,245,53,53,http://162.55.220.72:5005/user_info_2,,415,ISO-8859-1,1,0,0,206
1674360692243,409,/get_method,200,OK,Jmeter_HW_1 1-28,text,true,,169,148,53,53,http://162.55.220.72:5005/get_method?name=Artem&age=27,,409,ISO-8859-1,1,0,0,203
1674360692246,414,/user_info_2,200,OK,Jmeter_HW_1 1-3,text,true,,464,245,54,54,http://162.55.220.72:5005/user_info_2,,414,ISO-8859-1,1,0,0,204
1674360692252,413,/get_method,200,OK,Jmeter_HW_1 1-29,text,true,,169,148,54,54,http://162.55.220.72:5005/get_method?name=Artem&age=27,,412,ISO-8859-1,1,0,0,205
1674360692264,413,/user_info_2,200,OK,Jmeter_HW_1 1-4,text,true,,464,245,55,55,http://162.55.220.72:5005/user_info_2,,413,ISO-8859-1,1,0,0,205
1674360692276,417,/get_method,200,OK,Jmeter_HW_1 1-30,text,true,,169,148,56,56,http://162.55.220.72:5005/get_method?name=Artem&age=27,,415,ISO-8859-1,1,0,0,206
1674360692281,414,/user_info_2,200,OK,Jmeter_HW_1 1-5,text,true,,464,245,56,56,http://162.55.220.72:5005/user_info_2,,414,ISO-8859-1,1,0,0,205
1674360692287,409,/get_method,200,OK,Jmeter_HW_1 1-31,text,true,,169,148,56,56,http://162.55.220.72:5005/get_method?name=Artem&age=27,,409,ISO-8859-1,1,0,0,203
1674360692296,412,/user_info_2,200,OK,Jmeter_HW_1 1-6,text,true,,464,245,57,57,http://162.55.220.72:5005/user_info_2,,412,ISO-8859-1,1,0,0,204
1674360692303,407,/get_method,200,OK,Jmeter_HW_1 1-32,text,true,,169,148,57,57,http://162.55.220.72:5005/get_method?name=Artem&age=27,,407,ISO-8859-1,1,0,0,203
1674360692308,411,/user_info_2,200,OK,Jmeter_HW_1 1-7,text,true,,464,245,57,57,http://162.55.220.72:5005/user_info_2,,411,ISO-8859-1,1,0,0,205
1674360692319,409,/get_method,200,OK,Jmeter_HW_1 1-33,text,true,,169,148,58,58,http://162.55.220.72:5005/get_method?name=Artem&age=27,,409,ISO-8859-1,1,0,0,203
1674360692329,414,/user_info_2,200,OK,Jmeter_HW_1 1-8,text,true,,464,245,59,59,http://162.55.220.72:5005/user_info_2,,414,ISO-8859-1,1,0,0,204
1674360692335,418,/get_method,200,OK,Jmeter_HW_1 1-34,text,true,,169,148,60,60,http://162.55.220.72:5005/get_method?name=Artem&age=27,,418,ISO-8859-1,1,0,0,207
1674360692347,413,/user_info_2,200,OK,Jmeter_HW_1 1-9,text,true,,464,245,60,60,http://162.55.220.72:5005/user_info_2,,413,ISO-8859-1,1,0,0,204
1674360692352,411,/get_method,200,OK,Jmeter_HW_1 1-35,text,true,,169,148,60,60,http://162.55.220.72:5005/get_method?name=Artem&age=27,,411,ISO-8859-1,1,0,0,205
1674360692367,412,/get_method,200,OK,Jmeter_HW_1 1-36,text,true,,169,148,61,61,http://162.55.220.72:5005/get_method?name=Artem&age=27,,412,ISO-8859-1,1,0,0,204
1674360692364,415,/user_info_2,200,OK,Jmeter_HW_1 1-10,text,true,,464,245,61,61,http://162.55.220.72:5005/user_info_2,,415,ISO-8859-1,1,0,0,206
1674360692375,409,/user_info_2,200,OK,Jmeter_HW_1 1-11,text,true,,464,245,62,62,http://162.55.220.72:5005/user_info_2,,409,ISO-8859-1,1,0,0,204
1674360692384,407,/get_method,200,OK,Jmeter_HW_1 1-37,text,true,,169,148,62,62,http://162.55.220.72:5005/get_method?name=Artem&age=27,,407,ISO-8859-1,1,0,0,202
1674360692395,408,/user_info_2,200,OK,Jmeter_HW_1 1-12,text,true,,464,245,63,63,http://162.55.220.72:5005/user_info_2,,408,ISO-8859-1,1,0,0,203
1674360692400,407,/get_method,200,OK,Jmeter_HW_1 1-38,text,true,,169,148,63,63,http://162.55.220.72:5005/get_method?name=Artem&age=27,,407,ISO-8859-1,1,0,0,201
1674360692409,415,/user_info_2,200,OK,Jmeter_HW_1 1-13,text,true,,464,245,64,64,http://162.55.220.72:5005/user_info_2,,415,ISO-8859-1,1,0,0,209
1674360692416,411,/get_method,200,OK,Jmeter_HW_1 1-39,text,true,,169,148,64,64,http://162.55.220.72:5005/get_method?name=Artem&age=27,,411,ISO-8859-1,1,0,0,205
1674360692428,417,/user_info_2,200,OK,Jmeter_HW_1 1-14,text,true,,464,245,66,66,http://162.55.220.72:5005/user_info_2,,413,ISO-8859-1,1,0,0,205
1674360692432,414,/get_method,200,OK,Jmeter_HW_1 1-40,text,true,,169,148,66,66,http://162.55.220.72:5005/get_method?name=Artem&age=27,,414,ISO-8859-1,1,0,0,203
1674360692437,410,/user_info_2,200,OK,Jmeter_HW_1 1-15,text,true,,464,245,66,66,http://162.55.220.72:5005/user_info_2,,410,ISO-8859-1,1,0,0,205
1674360692448,407,/get_method,200,OK,Jmeter_HW_1 1-41,text,true,,169,148,66,66,http://162.55.220.72:5005/get_method?name=Artem&age=27,,407,ISO-8859-1,1,0,0,202
1674360692461,409,/user_info_2,200,OK,Jmeter_HW_1 1-16,text,true,,464,245,67,67,http://162.55.220.72:5005/user_info_2,,409,ISO-8859-1,1,0,0,204
1674360692464,410,/get_method,200,OK,Jmeter_HW_1 1-42,text,true,,169,148,67,67,http://162.55.220.72:5005/get_method?name=Artem&age=27,,410,ISO-8859-1,1,0,0,204
1674360692479,405,/get_method,200,OK,Jmeter_HW_1 1-43,text,true,,169,148,68,68,http://162.55.220.72:5005/get_method?name=Artem&age=27,,405,ISO-8859-1,1,0,0,201
1674360692477,412,/user_info_2,200,OK,Jmeter_HW_1 1-17,text,true,,464,245,68,68,http://162.55.220.72:5005/user_info_2,,412,ISO-8859-1,1,0,0,205
1674360692493,412,/user_info_2,200,OK,Jmeter_HW_1 1-18,text,true,,464,245,69,69,http://162.55.220.72:5005/user_info_2,,411,ISO-8859-1,1,0,0,205
1674360692495,412,/get_method,200,OK,Jmeter_HW_1 1-44,text,true,,169,148,69,69,http://162.55.220.72:5005/get_method?name=Artem&age=27,,412,ISO-8859-1,1,0,0,205
1674360692507,411,/user_info_2,200,OK,Jmeter_HW_1 1-19,text,true,,464,245,70,70,http://162.55.220.72:5005/user_info_2,,411,ISO-8859-1,1,0,0,204
1674360692510,412,/get_method,200,OK,Jmeter_HW_1 1-45,text,true,,169,148,70,70,http://162.55.220.72:5005/get_method?name=Artem&age=27,,412,ISO-8859-1,1,0,0,205
1674360692522,410,/user_info_2,200,OK,Jmeter_HW_1 1-20,text,true,,464,245,71,71,http://162.55.220.72:5005/user_info_2,,410,ISO-8859-1,1,0,0,204
1674360692527,410,/get_method,200,OK,Jmeter_HW_1 1-46,text,true,,169,148,71,71,http://162.55.220.72:5005/get_method?name=Artem&age=27,,410,ISO-8859-1,1,0,0,204
1674360692537,413,/user_info_2,200,OK,Jmeter_HW_1 1-21,text,true,,464,245,72,72,http://162.55.220.72:5005/user_info_2,,413,ISO-8859-1,1,0,0,207
1674360692543,410,/get_method,200,OK,Jmeter_HW_1 1-47,text,true,,169,148,72,72,http://162.55.220.72:5005/get_method?name=Artem&age=27,,410,ISO-8859-1,1,0,0,204
1674360692551,409,/user_info_2,200,OK,Jmeter_HW_1 1-22,text,true,,464,245,73,73,http://162.55.220.72:5005/user_info_2,,409,ISO-8859-1,1,0,0,204
1674360692559,411,/get_method,200,OK,Jmeter_HW_1 1-48,text,true,,169,148,73,73,http://162.55.220.72:5005/get_method?name=Artem&age=27,,411,ISO-8859-1,1,0,0,204
1674360692572,409,/user_info_2,200,OK,Jmeter_HW_1 1-23,text,true,,464,245,74,74,http://162.55.220.72:5005/user_info_2,,409,ISO-8859-1,1,0,0,202
1674360692578,412,/get_method,200,OK,Jmeter_HW_1 1-49,text,true,,169,148,75,75,http://162.55.220.72:5005/get_method?name=Artem&age=27,,412,ISO-8859-1,1,0,0,204
1674360692589,413,/user_info_2,200,OK,Jmeter_HW_1 1-24,text,true,,464,245,75,75,http://162.55.220.72:5005/user_info_2,,412,ISO-8859-1,1,0,0,205
1674360692592,413,/get_method,200,OK,Jmeter_HW_1 1-50,text,true,,169,148,76,76,http://162.55.220.72:5005/get_method?name=Artem&age=27,,413,ISO-8859-1,1,0,0,203
1674360692604,415,/user_info_2,200,OK,Jmeter_HW_1 1-25,text,true,,464,245,76,76,http://162.55.220.72:5005/user_info_2,,415,ISO-8859-1,1,0,0,205
1674360692619,417,/user_info_2,200,OK,Jmeter_HW_1 1-26,text,true,,464,245,78,78,http://162.55.220.72:5005/user_info_2,,417,ISO-8859-1,1,0,0,205
1674360692623,413,/get_method,200,OK,Jmeter_HW_1 1-52,text,true,,169,148,78,78,http://162.55.220.72:5005/get_method?name=Artem&age=27,,413,ISO-8859-1,1,0,0,203
1674360692618,421,/get_method,200,OK,Jmeter_HW_1 1-51,text,true,,169,148,78,78,http://162.55.220.72:5005/get_method?name=Artem&age=27,,421,ISO-8859-1,1,0,0,206
1674360692629,415,/user_info_2,200,OK,Jmeter_HW_1 1-27,text,true,,464,245,78,78,http://162.55.220.72:5005/user_info_2,,415,ISO-8859-1,1,0,0,203
1674360692622,423,/user_info_3,200,OK,Jmeter_HW_1 1-1,text,true,,369,244,78,78,http://162.55.220.72:5005/user_info_3,,423,ISO-8859-1,1,0,0,207
1674360692640,411,/get_method,200,OK,Jmeter_HW_1 1-53,text,true,,169,148,78,78,http://162.55.220.72:5005/get_method?name=Artem&age=27,,411,ISO-8859-1,1,0,0,206
1674360692649,414,/user_info_3,200,OK,Jmeter_HW_1 1-2,text,true,,369,244,79,79,http://162.55.220.72:5005/user_info_3,,414,ISO-8859-1,1,0,0,204
1674360692652,412,/user_info_2,200,OK,Jmeter_HW_1 1-28,text,true,,464,245,79,79,http://162.55.220.72:5005/user_info_2,,412,ISO-8859-1,1,0,0,205
1674360692660,414,/user_info_3,200,OK,Jmeter_HW_1 1-3,text,true,,369,244,80,80,http://162.55.220.72:5005/user_info_3,,414,ISO-8859-1,1,0,0,206
1674360692661,424,/get_method,200,OK,Jmeter_HW_1 1-54,text,true,,169,148,81,81,http://162.55.220.72:5005/get_method?name=Artem&age=27,,424,ISO-8859-1,1,0,0,206
1674360692665,423,/user_info_2,200,OK,Jmeter_HW_1 1-29,text,true,,464,245,81,81,http://162.55.220.72:5005/user_info_2,,423,ISO-8859-1,1,0,0,205
1674360692678,415,/user_info_3,200,OK,Jmeter_HW_1 1-4,text,true,,369,244,81,81,http://162.55.220.72:5005/user_info_3,,415,ISO-8859-1,1,0,0,205
1674360692672,421,/get_method,200,OK,Jmeter_HW_1 1-55,text,true,,169,148,81,81,http://162.55.220.72:5005/get_method?name=Artem&age=27,,421,ISO-8859-1,1,0,0,205
1674360692695,410,/user_info_3,200,OK,Jmeter_HW_1 1-5,text,true,,369,244,82,82,http://162.55.220.72:5005/user_info_3,,410,ISO-8859-1,1,0,0,202
1674360692696,411,/user_info_2,200,OK,Jmeter_HW_1 1-31,text,true,,464,245,82,82,http://162.55.220.72:5005/user_info_2,,411,ISO-8859-1,1,0,0,202
1674360692693,418,/user_info_2,200,OK,Jmeter_HW_1 1-30,text,true,,464,245,82,82,http://162.55.220.72:5005/user_info_2,,417,ISO-8859-1,1,0,0,207
1674360692693,419,/get_method,200,OK,Jmeter_HW_1 1-56,text,true,,169,148,82,82,http://162.55.220.72:5005/get_method?name=Artem&age=27,,419,ISO-8859-1,1,0,0,204
1674360692704,409,/get_method,200,OK,Jmeter_HW_1 1-57,text,true,,169,148,82,82,http://162.55.220.72:5005/get_method?name=Artem&age=27,,409,ISO-8859-1,1,0,0,203
1674360692708,411,/user_info_3,200,OK,Jmeter_HW_1 1-6,text,true,,369,244,83,83,http://162.55.220.72:5005/user_info_3,,411,ISO-8859-1,1,0,0,204
1674360692710,412,/user_info_2,200,OK,Jmeter_HW_1 1-32,text,true,,464,245,83,83,http://162.55.220.72:5005/user_info_2,,412,ISO-8859-1,1,0,0,203
1674360692719,410,/user_info_3,200,OK,Jmeter_HW_1 1-7,text,true,,369,244,83,83,http://162.55.220.72:5005/user_info_3,,410,ISO-8859-1,1,0,0,204
1674360692720,410,/get_method,200,OK,Jmeter_HW_1 1-58,text,true,,169,148,83,83,http://162.55.220.72:5005/get_method?name=Artem&age=27,,410,ISO-8859-1,1,0,0,204
1674360692728,407,/user_info_2,200,OK,Jmeter_HW_1 1-33,text,true,,464,245,84,84,http://162.55.220.72:5005/user_info_2,,407,ISO-8859-1,1,0,0,202
1674360692736,411,/get_method,200,OK,Jmeter_HW_1 1-59,text,true,,169,148,84,84,http://162.55.220.72:5005/get_method?name=Artem&age=27,,411,ISO-8859-1,1,0,0,204
1674360692744,412,/user_info_3,200,OK,Jmeter_HW_1 1-8,text,true,,369,244,85,85,http://162.55.220.72:5005/user_info_3,,412,ISO-8859-1,1,0,0,204
1674360692752,413,/get_method,200,OK,Jmeter_HW_1 1-60,text,true,,169,148,86,86,http://162.55.220.72:5005/get_method?name=Artem&age=27,,413,ISO-8859-1,1,0,0,205
1674360692753,415,/user_info_2,200,OK,Jmeter_HW_1 1-34,text,true,,464,245,86,86,http://162.55.220.72:5005/user_info_2,,415,ISO-8859-1,1,0,0,205
1674360692760,415,/user_info_3,200,OK,Jmeter_HW_1 1-9,text,true,,369,244,86,86,http://162.55.220.72:5005/user_info_3,,415,ISO-8859-1,1,0,0,206
1674360692763,416,/user_info_2,200,OK,Jmeter_HW_1 1-35,text,true,,464,245,86,86,http://162.55.220.72:5005/user_info_2,,416,ISO-8859-1,1,0,0,207
1674360692767,416,/get_method,200,OK,Jmeter_HW_1 1-61,text,true,,169,148,86,86,http://162.55.220.72:5005/get_method?name=Artem&age=27,,416,ISO-8859-1,1,0,0,207
1674360692779,412,/user_info_3,200,OK,Jmeter_HW_1 1-10,text,true,,369,244,87,87,http://162.55.220.72:5005/user_info_3,,412,ISO-8859-1,1,0,0,203
1674360692779,412,/user_info_2,200,OK,Jmeter_HW_1 1-36,text,true,,464,245,87,87,http://162.55.220.72:5005/user_info_2,,412,ISO-8859-1,1,0,0,204
1674360692784,416,/user_info_3,200,OK,Jmeter_HW_1 1-11,text,true,,369,244,88,88,http://162.55.220.72:5005/user_info_3,,416,ISO-8859-1,1,0,0,206
1674360692791,410,/user_info_2,200,OK,Jmeter_HW_1 1-37,text,true,,464,245,88,88,http://162.55.220.72:5005/user_info_2,,409,ISO-8859-1,1,0,0,203
1674360692783,418,/get_method,200,OK,Jmeter_HW_1 1-62,text,true,,169,148,88,88,http://162.55.220.72:5005/get_method?name=Artem&age=27,,418,ISO-8859-1,1,0,0,205
1674360692801,407,/get_method,200,OK,Jmeter_HW_1 1-63,text,true,,169,148,88,88,http://162.55.220.72:5005/get_method?name=Artem&age=27,,407,ISO-8859-1,1,0,0,202
1674360692803,407,/user_info_3,200,OK,Jmeter_HW_1 1-12,text,true,,369,244,88,88,http://162.55.220.72:5005/user_info_3,,407,ISO-8859-1,1,0,0,203
1674360692807,410,/user_info_2,200,OK,Jmeter_HW_1 1-38,text,true,,464,245,89,89,http://162.55.220.72:5005/user_info_2,,410,ISO-8859-1,1,0,0,203
1674360692812,411,/get_method,200,OK,Jmeter_HW_1 1-64,text,true,,169,148,89,89,http://162.55.220.72:5005/get_method?name=Artem&age=27,,411,ISO-8859-1,1,0,0,204
1674360692827,406,/user_info_2,200,OK,Jmeter_HW_1 1-39,text,true,,464,245,90,90,http://162.55.220.72:5005/user_info_2,,406,ISO-8859-1,1,0,0,202
1674360692824,413,/user_info_3,200,OK,Jmeter_HW_1 1-13,text,true,,369,244,90,90,http://162.55.220.72:5005/user_info_3,,413,ISO-8859-1,1,0,0,204
1674360692828,411,/get_method,200,OK,Jmeter_HW_1 1-65,text,true,,169,148,90,90,http://162.55.220.72:5005/get_method?name=Artem&age=27,,411,ISO-8859-1,1,0,0,203
1674360692843,406,/get_method,200,OK,Jmeter_HW_1 1-66,text,true,,169,148,91,91,http://162.55.220.72:5005/get_method?name=Artem&age=27,,406,ISO-8859-1,1,0,0,203
1674360692845,417,/user_info_3,200,OK,Jmeter_HW_1 1-14,text,true,,369,244,91,91,http://162.55.220.72:5005/user_info_3,,417,ISO-8859-1,1,0,0,205
1674360692846,417,/user_info_2,200,OK,Jmeter_HW_1 1-40,text,true,,464,245,92,92,http://162.55.220.72:5005/user_info_2,,417,ISO-8859-1,1,0,0,205
1674360692847,416,/user_info_3,200,OK,Jmeter_HW_1 1-15,text,true,,369,244,92,92,http://162.55.220.72:5005/user_info_3,,416,ISO-8859-1,1,0,0,205
1674360692855,410,/user_info_2,200,OK,Jmeter_HW_1 1-41,text,true,,464,245,92,92,http://162.55.220.72:5005/user_info_2,,410,ISO-8859-1,1,0,0,204
1674360692863,415,/get_method,200,OK,Jmeter_HW_1 1-67,text,true,,169,148,93,93,http://162.55.220.72:5005/get_method?name=Artem&age=27,,414,ISO-8859-1,1,0,0,208
1674360692870,412,/user_info_3,200,OK,Jmeter_HW_1 1-16,text,true,,369,244,93,93,http://162.55.220.72:5005/user_info_3,,412,ISO-8859-1,1,0,0,205
1674360692874,408,/user_info_2,200,OK,Jmeter_HW_1 1-42,text,true,,464,245,93,93,http://162.55.220.72:5005/user_info_2,,408,ISO-8859-1,1,0,0,203
1674360692879,413,/get_method,200,OK,Jmeter_HW_1 1-68,text,true,,169,148,93,93,http://162.55.220.72:5005/get_method?name=Artem&age=27,,413,ISO-8859-1,1,0,0,204
1674360692884,408,/user_info_2,200,OK,Jmeter_HW_1 1-43,text,true,,464,245,93,93,http://162.55.220.72:5005/user_info_2,,408,ISO-8859-1,1,0,0,202
1674360692889,405,/user_info_3,200,OK,Jmeter_HW_1 1-17,text,true,,369,244,93,93,http://162.55.220.72:5005/user_info_3,,405,ISO-8859-1,1,0,0,202
1674360692892,412,/get_method,200,OK,Jmeter_HW_1 1-69,text,true,,169,148,94,94,http://162.55.220.72:5005/get_method?name=Artem&age=27,,412,ISO-8859-1,1,0,0,205
1674360692905,413,/user_info_3,200,OK,Jmeter_HW_1 1-18,text,true,,369,244,95,95,http://162.55.220.72:5005/user_info_3,,413,ISO-8859-1,1,0,0,205
1674360692909,411,/get_method,200,OK,Jmeter_HW_1 1-70,text,true,,169,148,95,95,http://162.55.220.72:5005/get_method?name=Artem&age=27,,411,ISO-8859-1,1,0,0,203
1674360692907,414,/user_info_2,200,OK,Jmeter_HW_1 1-44,text,true,,464,245,95,95,http://162.55.220.72:5005/user_info_2,,414,ISO-8859-1,1,0,0,206
1674360692919,410,/user_info_3,200,OK,Jmeter_HW_1 1-19,text,true,,369,244,96,96,http://162.55.220.72:5005/user_info_3,,409,ISO-8859-1,1,0,0,203
1674360692925,408,/get_method,200,OK,Jmeter_HW_1 1-71,text,true,,169,148,96,96,http://162.55.220.72:5005/get_method?name=Artem&age=27,,408,ISO-8859-1,1,0,0,202
1674360692922,413,/user_info_2,200,OK,Jmeter_HW_1 1-45,text,true,,464,245,96,96,http://162.55.220.72:5005/user_info_2,,413,ISO-8859-1,1,0,0,205
1674360692932,409,/user_info_3,200,OK,Jmeter_HW_1 1-20,text,true,,369,244,96,96,http://162.55.220.72:5005/user_info_3,,409,ISO-8859-1,1,0,0,203
1674360692937,407,/user_info_2,200,OK,Jmeter_HW_1 1-46,text,true,,464,245,97,97,http://162.55.220.72:5005/user_info_2,,407,ISO-8859-1,1,0,0,203
1674360692942,409,/get_method,200,OK,Jmeter_HW_1 1-72,text,true,,169,148,97,97,http://162.55.220.72:5005/get_method?name=Artem&age=27,,409,ISO-8859-1,1,0,0,204
1674360692950,412,/user_info_3,200,OK,Jmeter_HW_1 1-21,text,true,,369,244,98,98,http://162.55.220.72:5005/user_info_3,,412,ISO-8859-1,1,0,0,205
1674360692953,410,/user_info_2,200,OK,Jmeter_HW_1 1-47,text,true,,464,245,98,98,http://162.55.220.72:5005/user_info_2,,410,ISO-8859-1,1,0,0,203
1674360692959,408,/get_method,200,OK,Jmeter_HW_1 1-73,text,true,,169,148,98,98,http://162.55.220.72:5005/get_method?name=Artem&age=27,,408,ISO-8859-1,1,0,0,203
1674360692960,414,/user_info_3,200,OK,Jmeter_HW_1 1-22,text,true,,369,244,99,99,http://162.55.220.72:5005/user_info_3,,414,ISO-8859-1,1,0,0,205
1674360692970,412,/user_info_2,200,OK,Jmeter_HW_1 1-48,text,true,,464,245,99,99,http://162.55.220.72:5005/user_info_2,,412,ISO-8859-1,1,0,0,205
1674360692971,415,/get_method,200,OK,Jmeter_HW_1 1-74,text,true,,169,148,99,99,http://162.55.220.72:5005/get_method?name=Artem&age=27,,415,ISO-8859-1,1,0,0,208
1674360692981,411,/user_info_3,200,OK,Jmeter_HW_1 1-23,text,true,,369,244,100,100,http://162.55.220.72:5005/user_info_3,,411,ISO-8859-1,1,0,0,204
1674360692990,406,/user_info_2,200,OK,Jmeter_HW_1 1-49,text,true,,464,245,100,100,http://162.55.220.72:5005/user_info_2,,406,ISO-8859-1,1,0,0,202
1674360692989,412,/get_method,200,OK,Jmeter_HW_1 1-75,text,true,,169,148,100,100,http://162.55.220.72:5005/get_method?name=Artem&age=27,,412,ISO-8859-1,1,0,0,206
1674360693002,408,/user_info_3,200,OK,Jmeter_HW_1 1-24,text,true,,369,244,101,101,http://162.55.220.72:5005/user_info_3,,408,ISO-8859-1,1,0,0,202
1674360693005,412,/user_info_2,200,OK,Jmeter_HW_1 1-50,text,true,,464,245,101,101,http://162.55.220.72:5005/user_info_2,,412,ISO-8859-1,1,0,0,203
1674360693003,414,/get_method,200,OK,Jmeter_HW_1 1-76,text,true,,169,148,101,101,http://162.55.220.72:5005/get_method?name=Artem&age=27,,414,ISO-8859-1,1,0,0,204
1674360693019,406,/user_info_3,200,OK,Jmeter_HW_1 1-25,text,true,,369,244,102,102,http://162.55.220.72:5005/user_info_3,,406,ISO-8859-1,1,0,0,202
1674360693021,408,/get_method,200,OK,Jmeter_HW_1 1-77,text,true,,169,148,102,102,http://162.55.220.72:5005/get_method?name=Artem&age=27,,407,ISO-8859-1,1,0,0,203
1674360693039,411,/user_info_2,200,OK,Jmeter_HW_1 1-51,text,true,,464,245,103,103,http://162.55.220.72:5005/user_info_2,,410,ISO-8859-1,1,0,0,202
